0.056,0.485,-1.181,0.0,-1.0
1.367,1.29,2.691,0.0,1.0
1.407,0.268,-1.197,0.5,0.0
0.183,0.051,-1.5,0.0,1.0
0.583,0.944,-3.029,1.0,0.0
0.179,0.505,0.805,0.5,1.0
1.723,1.114,-2.079,1.0,-1.0
1.161,0.084,0.456,1.0,1.0
0.165,1.798,-2.253,1.0,-1.0
1.005,0.727,-1.752,0.5,0.0
1.752,0.167,-2.446,0.0,-1.0
1.947,0.655,2.671,0.0,-1.0
0.948,1.25,-1.106,0.0,-1.0
1.571,1.323,1.297,0.0,1.0
0.658,0.623,0.188,0.5,-1.0
0.634,0.218,-1.899,0.0,1.0
1.068,0.726,0.705,0.5,-1.0
0.337,0.312,2.572,1.0,-1.0
1.208,1.846,-2.219,0.0,-1.0
0.99,0.228,2.435,0.0,0.0
0.226,0.969,-1.724,1.0,1.0
0.726,1.473,-0.626,0.0,-1.0
1.429,0.222,0.952,1.0,1.0
0.853,1.468,0.708,1.0,1.0
0.855,0.778,1.008,0.0,-1.0
0.912,0.046,0.393,1.0,0.0
1.543,0.671,-2.806,0.5,0.0
0.224,0.206,1.881,0.0,-1.0
1.455,0.044,1.702,0.0,1.0
1.439,1.554,2.701,0.0,-1.0
1.144,0.097,0.465,0.5,0.0
0.012,1.239,-2.504,0.0,0.0
0.579,1.885,0.01,1.0,0.0
1.113,1.908,-0.168,1.0,0.0
1.066,0.072,1.293,0.0,0.0
1.231,1.244,-0.229,0.0,0.0
1.234,0.492,-0.368,0.5,-1.0
0.418,1.753,-2.032,0.0,0.0
1.463,0.266,2.927,0.0,-1.0
1.857,1.978,-1.41,1.0,0.0
0.623,1.898,1.325,1.0,-1.0
1.781,0.909,-1.29,0.0,1.0
0.473,1.791,-2.706,1.0,1.0
1.933,1.863,-0.394,1.0,-1.0
1.866,1.05,0.5,0.0,1.0
0.437,0.882,-1.544,0.0,1.0
0.236,0.744,-0.879,0.5,1.0
0.232,1.071,-2.927,1.0,-1.0
0.07,1.943,2.204,0.5,0.0
0.307,0.772,0.099,0.5,0.0
0.036,0.816,0.237,0.0,-1.0
0.214,1.373,-1.303,0.0,1.0
0.993,0.486,0.498,0.0,1.0
1.614,1.734,3.117,0.5,-1.0
0.272,0.495,-0.896,1.0,-1.0
0.008,0.693,-1.264,0.5,-1.0
1.155,1.156,-0.57,0.5,-1.0
0.602,1.028,-0.919,1.0,0.0
1.208,1.403,0.731,0.5,-1.0
1.87,1.51,2.681,1.0,1.0
0.232,1.122,2.138,0.5,-1.0
1.5,0.104,1.198,0.5,0.0
1.882,1.919,1.239,1.0,1.0
1.377,0.37,1.834,0.5,0.0
1.638,1.724,1.256,1.0,1.0
0.34,0.136,-2.094,0.0,-1.0
1.854,1.818,0.624,0.0,-1.0
1.378,1.268,0.827,1.0,-1.0
1.85,0.639,0.885,0.0,-1.0
1.113,0.15,-0.522,1.0,-1.0
1.572,0.744,1.094,0.5,-1.0
1.395,0.16,-0.291,0.0,0.0
1.374,0.706,-1.143,1.0,0.0
1.605,0.64,2.129,0.0,0.0
0.772,0.387,1.966,0.5,-1.0
1.726,1.647,2.694,1.0,0.0
1.845,1.232,1.476,0.0,1.0
1.533,1.875,0.247,0.0,1.0
1.481,1.047,2.88,1.0,1.0
1.484,1.43,1.887,1.0,1.0
1.369,1.099,-1.058,0.0,-1.0
0.666,0.111,-1.58,0.5,-1.0
0.759,0.737,-3.132,0.0,-1.0
0.969,0.339,2.522,1.0,1.0
1.379,0.379,-0.558,0.0,0.0
1.133,0.539,3.138,1.0,0.0
1.187,0.397,-1.586,0.5,1.0
0.303,1.802,-0.815,0.5,-1.0
1.842,1.617,1.293,0.5,-1.0
1.874,0.157,-1.49,0.5,1.0
1.208,1.629,-1.864,0.5,-1.0
1.277,1.245,1.212,0.0,1.0
0.29,1.89,-1.71,1.0,1.0
0.918,0.851,2.685,0.0,1.0
1.114,0.583,-0.188,0.5,1.0
1.615,1.47,0.174,1.0,1.0
1.841,0.594,-1.135,0.0,-1.0
0.64,1.563,-1.702,1.0,0.0
1.887,0.201,-1.402,0.5,1.0
1.552,1.224,0.691,0.5,0.0
0.423,0.781,-0.598,0.5,0.0
0.668,1.422,-2.715,1.0,-1.0
0.487,0.736,-1.408,1.0,-1.0
1.595,0.712,-2.288,0.0,1.0
1.374,1.073,-0.601,1.0,1.0
0.142,0.562,-2.826,0.5,1.0
1.55,1.158,1.686,0.0,-1.0
0.185,1.186,2.958,0.0,1.0
1.525,0.093,-0.79,0.0,-1.0
0.269,1.258,-0.662,1.0,1.0
0.683,0.444,-1.913,0.5,0.0
1.723,0.684,1.731,0.5,-1.0
0.303,0.087,0.625,1.0,1.0
0.88,0.694,2.593,0.0,0.0
0.581,1.624,0.484,0.0,1.0
0.41,0.63,-3.035,0.5,-1.0
0.125,1.508,-1.444,0.5,1.0
0.403,0.665,-2.836,1.0,-1.0
0.319,1.566,-2.716,0.5,1.0
0.898,1.57,-1.634,0.5,-1.0
0.542,1.4,1.762,0.5,-1.0
0.386,0.139,-2.402,0.5,0.0
0.134,0.434,2.213,1.0,1.0
1.514,1.84,2.594,0.5,0.0
0.712,0.931,-1.518,0.0,-1.0
1.837,1.921,-2.703,0.0,1.0
1.079,1.989,-2.057,0.0,1.0
0.59,0.614,0.656,0.0,-1.0
1.297,1.456,0.437,0.0,1.0
1.829,0.481,2.787,0.0,0.0
1.672,1.887,-1.284,0.5,1.0
0.336,0.212,0.834,0.5,0.0
0.287,0.026,1.92,1.0,1.0
0.232,0.979,2.488,1.0,-1.0
0.501,1.053,-1.666,0.5,1.0
1.671,1.129,-0.357,0.0,1.0
0.251,1.819,-0.194,0.5,-1.0
0.037,1.222,-2.726,0.0,-1.0
0.222,1.212,0.279,0.5,0.0
0.684,1.133,0.541,0.0,1.0
1.11,1.476,1.026,0.0,0.0
1.585,0.607,2.524,0.5,-1.0
0.757,1.587,-1.874,0.0,1.0
1.601,0.757,2.227,1.0,1.0
1.077,0.342,2.346,1.0,-1.0
1.315,1.529,1.165,0.5,1.0
1.373,0.715,-1.698,1.0,-1.0
1.427,0.16,1.682,0.5,0.0
0.121,0.322,-1.028,0.5,-1.0
0.081,1.04,3.021,0.0,1.0
0.371,0.092,-0.898,0.5,0.0
1.521,1.176,-2.771,0.5,0.0
1.473,0.586,0.015,0.0,-1.0
0.897,1.192,2.887,1.0,-1.0
1.41,0.868,-2.447,1.0,0.0
1.845,1.314,0.464,1.0,1.0
1.315,1.082,1.471,1.0,1.0
1.638,1.16,-2.102,1.0,-1.0
1.898,1.238,1.339,0.5,0.0
0.444,0.269,2.161,0.5,1.0
0.797,1.984,1.888,0.0,0.0
0.335,1.362,1.904,0.0,1.0
0.496,0.318,2.37,0.5,-1.0
0.507,0.02,1.385,0.0,0.0
0.114,1.05,1.45,0.0,0.0
0.606,0.436,-1.36,0.5,1.0
1.74,1.928,-2.11,0.0,0.0
1.739,0.925,0.99,0.5,0.0
0.186,0.348,-3.067,0.5,-1.0
1.267,0.09,-1.245,0.5,1.0
1.37,1.043,-0.16,1.0,-1.0
1.57,0.181,0.474,0.5,1.0
1.347,0.77,2.655,1.0,1.0
1.178,0.583,-1.752,0.0,-1.0
0.105,1.696,-2.448,0.0,0.0
0.391,0.097,0.761,1.0,-1.0
1.761,0.821,2.18,1.0,-1.0
0.789,1.484,-3.136,1.0,0.0
1.288,1.783,-2.639,0.5,0.0
0.297,0.86,1.865,1.0,0.0
0.35,0.652,-1.379,0.0,-1.0
1.993,1.343,-2.462,0.0,1.0
0.982,1.756,1.784,1.0,-1.0
0.622,0.558,0.009,0.0,-1.0
1.922,1.777,3.139,0.0,0.0
0.639,0.261,2.834,0.0,-1.0
1.43,0.88,0.793,0.0,-1.0
1.533,0.896,-1.232,1.0,-1.0
0.116,1.942,0.384,1.0,-1.0
0.636,0.381,-1.104,1.0,0.0
1.813,1.074,-0.287,0.5,0.0
1.01,0.541,1.958,0.0,0.0
0.196,0.734,-0.677,0.0,0.0
1.925,0.211,1.887,1.0,-1.0
0.704,0.898,2.597,0.0,0.0
1.641,0.875,2.61,1.0,0.0
0.222,0.997,1.326,0.0,-1.0
0.903,1.579,2.013,0.5,-1.0
1.92,1.202,1.704,1.0,-1.0
1.503,0.863,-0.581,1.0,-1.0
1.981,0.422,1.69,0.5,0.0
0.715,1.061,-0.132,0.5,0.0
1.659,1.712,-2.81,0.0,-1.0
0.997,1.934,2.921,0.0,-1.0
0.877,1.228,3.093,0.0,-1.0
1.553,0.975,0.422,0.5,0.0
0.5,1.342,-1.327,0.0,0.0
0.692,1.864,-2.845,0.5,1.0
1.03,1.219,-0.863,0.0,1.0
1.041,0.631,2.584,1.0,1.0
1.973,0.856,1.924,1.0,1.0
1.835,0.923,-2.752,0.0,-1.0
0.492,1.997,0.266,0.0,0.0
1.746,1.266,1.473,1.0,1.0
0.905,1.683,-1.123,0.5,-1.0
1.688,1.971,1.135,0.0,0.0
0.39,0.887,-2.507,0.0,0.0
0.304,0.402,1.835,0.5,1.0
1.973,1.935,1.512,0.0,0.0
0.993,0.699,1.481,1.0,-1.0
0.111,0.812,2.701,0.5,0.0
0.332,1.068,0.138,1.0,1.0
1.263,0.509,-0.976,0.0,-1.0
0.449,0.632,-0.531,0.0,0.0
0.252,0.574,1.567,1.0,0.0
1.55,0.168,2.072,1.0,0.0
0.493,1.857,0.263,0.0,0.0
1.617,0.131,-0.678,0.0,-1.0
1.162,0.881,2.75,0.0,0.0
0.035,1.144,-0.725,0.5,1.0
0.256,1.543,1.18,0.5,0.0
1.791,1.862,2.217,1.0,-1.0
1.004,0.288,-0.894,0.5,0.0
0.501,1.076,-0.457,0.5,-1.0
0.199,1.483,1.552,0.5,1.0
0.425,0.581,-2.196,0.0,1.0
1.989,1.19,1.78,1.0,-1.0
0.383,0.879,-0.847,0.5,0.0
1.054,0.425,-2.12,0.5,0.0
1.745,0.655,-0.72,0.0,1.0
0.923,1.176,2.434,0.0,-1.0
0.803,1.647,-0.415,0.0,0.0
1.465,1.334,-1.493,0.0,-1.0
1.464,1.244,-2.331,0.0,0.0
1.794,0.52,-2.659,0.5,1.0
1.776,0.387,2.499,1.0,0.0
1.473,0.068,-2.26,0.0,0.0
1.829,0.492,1.76,0.5,1.0
0.549,1.468,0.279,1.0,0.0
0.406,1.209,-0.601,0.5,0.0
1.877,0.334,0.704,1.0,0.0
0.854,1.261,0.745,0.0,-1.0
0.952,1.414,-1.217,0.5,0.0
0.924,1.262,-1.051,1.0,0.0
0.947,0.134,2.928,0.0,1.0
1.347,0.493,0.765,0.5,1.0
1.592,1.287,-2.735,0.5,1.0
0.237,1.894,2.776,1.0,-1.0
0.254,1.049,-0.64,0.0,1.0
0.272,0.464,-0.425,1.0,1.0
0.806,0.03,-1.109,0.0,0.0
0.771,1.485,-0.308,1.0,0.0
0.205,1.765,-1.144,0.5,1.0
0.649,0.893,-1.472,1.0,-1.0
0.075,1.843,-2.862,0.0,-1.0
0.469,0.759,2.078,1.0,1.0
1.241,0.681,0.221,1.0,1.0
0.494,0.115,3.033,0.0,0.0
1.89,0.033,-2.537,0.5,0.0
1.131,1.479,-0.19,0.5,1.0
0.409,0.255,-1.989,0.5,-1.0
1.023,0.753,-1.297,1.0,1.0
0.65,1.946,-2.049,0.5,-1.0
1.096,1.113,2.242,0.0,-1.0
0.933,1.174,-0.624,1.0,-1.0
1.657,0.416,-2.822,0.0,1.0
0.355,1.952,-0.18,1.0,1.0
0.545,0.945,-1.643,1.0,0.0
0.65,0.02,-1.027,0.0,0.0
1.352,1.546,-0.464,0.5,0.0
0.931,1.031,-2.689,1.0,0.0
0.237,1.642,0.92,0.0,1.0
1.177,1.84,1.94,0.5,0.0
0.545,0.75,2.669,0.0,1.0
0.001,0.415,2.417,1.0,0.0
0.131,0.227,-0.64,0.0,-1.0
0.854,0.021,-2.874,0.5,0.0
0.409,1.327,-1.024,0.0,1.0
0.207,1.692,-0.903,1.0,1.0
0.39,1.547,-0.724,0.5,0.0
1.973,0.233,-1.538,0.0,0.0
1.382,0.254,3.097,0.5,-1.0
0.986,0.224,-2.226,1.0,-1.0
1.521,1.973,-2.721,1.0,-1.0
0.707,0.67,2.908,0.5,0.0
0.638,1.598,-1.574,0.5,0.0
1.226,1.22,-1.775,1.0,0.0
0.628,0.298,-2.47,0.0,0.0
0.684,0.233,-2.226,1.0,1.0
1.765,0.096,-0.895,1.0,1.0
0.095,0.303,0.519,1.0,-1.0
1.199,1.709,-0.687,0.0,-1.0
1.626,0.366,-0.583,0.5,-1.0
1.769,1.418,0.99,0.5,1.0
1.494,1.568,1.58,1.0,-1.0
1.219,0.962,2.304,0.5,-1.0
1.659,1.354,-2.104,0.5,1.0
1.462,0.597,0.733,0.5,1.0
1.426,1.261,1.874,1.0,-1.0
0.684,1.414,3.108,0.5,-1.0
1.804,1.181,-1.194,0.5,-1.0
1.048,1.045,1.508,1.0,-1.0
0.009,1.84,2.517,1.0,0.0
0.504,0.172,1.815,0.5,1.0
0.032,0.427,0.746,1.0,0.0
1.863,1.839,-0.125,1.0,0.0
0.695,0.37,2.893,1.0,1.0
1.528,0.052,2.465,0.0,0.0
0.711,0.173,2.657,1.0,1.0
1.392,1.684,1.193,0.0,1.0
0.639,0.955,0.775,1.0,1.0
1.475,0.719,1.067,0.0,0.0
0.955,0.566,-0.384,1.0,1.0
1.382,0.12,0.051,0.0,0.0
1.066,0.934,0.86,1.0,1.0
0.372,1.161,-2.314,0.5,-1.0
1.849,0.156,0.694,0.5,-1.0
0.477,1.668,2.108,0.5,-1.0
1.305,0.822,1.427,0.0,-1.0
0.896,1.814,1.999,0.0,-1.0
0.724,0.656,-2.667,0.0,1.0
0.379,0.475,-1.51,0.0,1.0
1.571,0.399,0.784,0.5,0.0
1.914,0.343,0.663,0.5,-1.0
0.845,0.699,-2.703,1.0,1.0
1.698,0.997,-0.507,0.0,-1.0
0.728,0.242,2.646,1.0,0.0
1.801,0.466,-0.559,0.0,0.0
1.149,1.938,0.869,0.0,0.0
1.268,1.175,2.455,1.0,-1.0
1.25,0.186,-0.966,0.5,0.0
0.753,1.597,-0.473,0.5,0.0
1.049,0.854,0.387,0.5,1.0
1.911,1.614,-0.38,0.0,0.0
0.645,0.017,-1.318,0.0,0.0
1.431,1.666,-2.622,0.5,1.0
0.636,0.23,2.073,0.5,1.0
1.211,0.413,-2.856,1.0,1.0
0.393,1.85,2.544,0.5,1.0
0.687,0.989,-2.629,0.0,0.0
0.648,0.71,2.256,0.5,-1.0
1.151,0.446,0.438,1.0,1.0
1.185,1.995,2.432,0.5,0.0
1.475,0.056,-1.296,1.0,0.0
1.717,1.535,0.682,0.5,-1.0
1.028,0.97,-2.63,0.0,1.0
0.643,1.783,-1.099,1.0,0.0
0.612,1.087,1.815,1.0,1.0
1.125,0.147,-1.47,1.0,0.0
1.226,0.819,1.22,0.5,1.0
0.559,0.658,-0.241,0.0,-1.0
1.592,1.532,-0.978,0.0,0.0
0.847,0.872,-1.728,0.0,1.0
1.12,0.738,-0.126,0.0,0.0
0.3,0.815,2.23,1.0,-1.0
0.523,1.109,-1.536,0.0,1.0
0.55,0.661,-2.491,0.0,-1.0
0.935,0.103,-2.798,0.0,0.0
0.269,0.693,1.343,0.5,1.0
1.591,0.685,2.917,0.0,1.0
0.322,0.22,0.515,0.5,-1.0
0.01,1.19,-1.766,0.5,-1.0
1.302,1.005,-2.088,0.0,0.0
0.584,0.063,-1.408,1.0,-1.0
1.292,0.042,-2.724,0.0,0.0
1.372,1.726,0.35,0.0,0.0
0.054,1.178,2.416,0.0,0.0
1.235,0.337,0.79,0.5,1.0
0.134,0.904,2.662,0.5,1.0
1.081,1.802,2.496,0.0,-1.0
0.025,0.064,-0.859,0.0,0.0
0.58,0.282,-1.99,1.0,1.0
0.98,0.596,0.687,1.0,-1.0
1.883,0.485,-0.926,0.5,0.0
0.744,1.656,-0.934,0.5,0.0
1.727,1.071,-0.647,1.0,0.0
1.234,0.771,0.223,0.5,1.0
0.195,1.227,2.046,1.0,1.0
0.902,0.361,-0.86,1.0,-1.0
1.423,0.526,-0.751,1.0,1.0
1.217,0.721,1.222,0.5,-1.0
1.242,0.613,2.733,0.5,-1.0
0.141,1.815,-0.851,0.5,-1.0
0.303,1.854,-2.038,0.5,0.0
0.698,1.665,-0.964,1.0,1.0
0.837,1.041,2.907,0.5,-1.0
0.988,1.881,0.565,0.5,1.0
1.832,0.171,0.714,0.5,0.0
0.786,0.87,-1.454,1.0,0.0
0.134,1.294,-1.745,0.5,0.0
0.32,0.22,1.607,0.0,1.0
0.253,0.317,-1.888,1.0,1.0
0.973,0.988,2.767,1.0,-1.0
1.602,1.38,2.705,0.5,0.0
0.246,0.277,-2.647,0.0,0.0
0.154,1.739,0.605,0.0,-1.0
1.375,1.344,-1.284,0.0,1.0
0.997,1.258,-1.315,0.5,1.0
1.373,1.669,-2.423,0.0,-1.0
0.409,1.832,-0.597,0.5,0.0
0.634,1.748,2.619,0.5,1.0
0.77,1.442,-2.173,0.0,1.0
0.807,1.105,1.793,0.0,1.0
1.355,1.464,1.405,0.0,-1.0
0.36,1.061,1.718,0.5,1.0
1.349,1.498,-1.333,0.0,-1.0
1.901,1.676,-1.647,0.0,0.0
1.349,1.788,1.113,1.0,0.0
1.35,0.446,2.388,0.5,1.0
1.954,1.344,1.597,0.0,0.0
0.116,0.73,-0.911,0.5,1.0
1.033,1.943,-0.096,0.5,0.0
1.692,0.591,0.34,1.0,0.0
0.012,0.09,-1.112,0.5,0.0
0.91,0.749,2.982,1.0,0.0
1.999,1.783,-2.028,1.0,0.0
0.326,1.608,-2.59,1.0,0.0
1.588,1.783,-2.138,1.0,-1.0
0.059,1.209,2.543,0.5,-1.0
1.731,1.121,-2.324,0.0,1.0
0.562,1.779,-2.854,0.5,-1.0
1.162,0.297,-1.569,0.5,1.0
0.863,1.46,1.083,0.0,0.0
0.542,0.011,-0.06,0.5,1.0
1.932,0.999,-1.277,0.0,-1.0
1.958,1.135,-2.454,0.0,0.0
0.27,0.904,2.139,0.0,1.0
0.181,1.13,2.836,1.0,0.0
0.582,0.189,2.841,1.0,1.0
1.459,0.706,-3.061,1.0,1.0
0.62,0.789,1.205,0.0,-1.0
1.576,0.54,-3.036,0.0,1.0
0.347,1.581,-2.222,0.5,-1.0
0.159,0.287,-0.025,1.0,1.0
0.33,1.144,-1.871,0.0,0.0
1.698,0.704,1.288,0.5,-1.0
1.262,1.337,-0.895,0.0,-1.0
1.376,1.933,0.565,0.0,-1.0
1.526,1.209,-3.129,1.0,0.0
0.069,0.045,-0.605,0.5,1.0
1.66,1.873,-1.591,0.5,1.0
1.087,0.917,-0.524,0.5,-1.0
0.616,1.023,1.201,0.0,0.0
0.269,1.757,-2.188,0.5,0.0
0.381,1.523,1.91,0.5,1.0
0.669,1.246,2.809,0.0,1.0
0.073,0.802,-2.319,0.0,0.0
0.633,0.409,-1.692,0.5,1.0
0.736,1.335,-0.748,1.0,-1.0
1.133,1.46,3.052,0.0,1.0
1.32,0.315,-1.26,0.5,-1.0
0.702,1.295,-1.553,1.0,-1.0
1.239,0.682,-0.093,1.0,-1.0
1.981,1.753,-2.487,0.5,0.0
1.262,1.697,1.551,0.0,0.0
1.795,0.934,-3.027,0.0,-1.0
0.092,1.44,-0.116,1.0,1.0
1.288,1.973,2.299,0.5,1.0
0.527,0.882,0.291,0.0,-1.0
0.985,1.574,1.504,0.0,1.0
1.884,0.446,0.425,0.0,-1.0
0.489,1.73,1.281,1.0,0.0
0.958,1.901,1.948,0.5,0.0
1.825,1.607,1.473,0.5,1.0
0.807,0.89,3.058,1.0,-1.0
1.014,1.098,-1.205,0.0,0.0
0.241,0.021,-1.355,0.5,0.0
1.656,0.579,2.243,0.0,1.0
0.825,0.282,-2.296,0.0,1.0
1.806,0.508,-0.361,0.5,0.0
1.616,0.205,-2.386,1.0,-1.0
0.114,1.266,-0.592,1.0,-1.0
0.34,1.614,-0.677,0.0,-1.0
0.603,0.018,2.267,0.0,-1.0
0.503,1.42,-2.991,0.0,-1.0
0.007,1.899,1.369,0.0,-1.0
0.844,1.607,1.997,0.0,-1.0
1.669,0.205,-1.416,0.5,-1.0
1.557,1.537,1.442,0.0,-1.0
0.695,1.924,0.102,1.0,0.0
1.462,0.392,1.288,1.0,1.0
0.005,1.034,-0.903,0.5,-1.0
0.468,1.848,0.865,0.0,0.0
1.664,0.458,1.642,0.0,-1.0
0.05,1.7,-0.914,0.0,-1.0
1.163,1.283,2.115,0.5,0.0
1.784,1.006,1.815,1.0,-1.0
0.319,0.497,-1.867,0.5,0.0
0.318,1.166,0.256,0.5,-1.0
1.1,0.624,-0.182,1.0,1.0
0.649,1.587,-1.239,0.0,1.0
0.595,0.384,2.192,1.0,-1.0
1.045,1.413,2.316,1.0,-1.0
1.229,1.096,0.134,0.0,-1.0
0.385,0.035,-0.084,0.5,1.0
0.001,0.493,2.215,0.0,-1.0
1.36,1.408,-0.857,0.5,1.0
1.815,0.671,0.666,0.5,-1.0
1.897,1.978,2.991,0.5,-1.0
0.01,0.004,2.619,1.0,-1.0
0.624,0.101,-0.849,0.0,0.0
1.089,1.815,0.383,0.5,-1.0
1.046,1.226,-2.798,1.0,-1.0
1.464,0.552,0.513,0.0,1.0
1.876,0.053,-1.881,0.5,1.0
1.297,1.688,-1.182,0.5,-1.0
1.173,0.777,0.012,0.5,-1.0
0.525,1.138,0.098,1.0,1.0
1.878,1.959,-1.068,1.0,0.0
0.062,1.47,2.12,0.5,-1.0
0.858,1.234,2.156,0.0,1.0
0.9,1.218,-1.12,0.0,0.0
0.4,0.935,0.798,1.0,0.0
0.382,1.578,0.441,1.0,0.0
0.54,0.257,-1.03,0.5,1.0
1.917,0.758,-0.085,0.0,-1.0
0.646,0.672,-0.028,0.5,1.0
1.391,0.258,-0.088,0.5,0.0
0.009,0.989,1.843,0.5,0.0
0.92,1.069,-0.523,0.5,-1.0
0.263,1.594,0.388,0.0,1.0
1.84,0.328,0.697,0.5,0.0
1.138,1.451,-1.768,0.5,1.0
0.904,0.471,-0.738,0.0,0.0
0.778,0.003,-1.383,0.0,-1.0
1.841,0.57,2.307,0.5,-1.0
0.174,1.576,-2.926,1.0,1.0
0.22,0.913,3.075,0.5,0.0
1.812,0.893,2.191,0.0,1.0
1.071,0.477,1.848,0.0,1.0
1.715,0.861,2.47,1.0,0.0
0.868,0.975,1.017,0.0,1.0
1.415,1.065,-2.664,0.5,-1.0
1.199,1.437,-2.61,1.0,0.0
1.345,1.928,-0.275,0.5,1.0
1.104,0.872,0.989,0.5,0.0
0.935,1.256,2.454,0.5,1.0
0.462,1.768,-1.315,0.5,0.0
1.824,1.885,0.404,0.0,-1.0
0.538,0.622,1.523,0.0,-1.0
0.19,1.63,-2.518,0.0,-1.0
0.702,1.57,2.201,0.0,1.0
0.905,0.196,-2.238,1.0,-1.0
1.403,0.492,-1.319,1.0,1.0
0.964,0.55,1.612,0.5,0.0
0.899,1.025,0.077,1.0,0.0
1.888,0.479,-2.002,0.5,-1.0
0.922,1.408,-0.453,0.0,0.0
1.347,0.095,-0.982,0.0,-1.0
0.94,1.068,2.737,0.0,-1.0
0.006,1.748,-2.128,1.0,-1.0
0.623,1.75,-0.688,0.5,0.0
1.995,1.981,0.915,0.5,-1.0
1.071,0.23,0.194,0.5,0.0
0.637,0.007,3.054,1.0,0.0
0.624,1.198,-1.156,0.5,1.0
1.23,1.712,-2.609,1.0,1.0
0.774,0.288,0.41,1.0,0.0
1.406,0.16,-0.072,1.0,0.0
0.422,1.419,3.141,1.0,0.0
1.597,1.882,1.418,0.5,-1.0
1.743,1.258,1.078,1.0,0.0
1.584,0.756,-0.511,0.0,-1.0
1.435,1.68,-1.601,1.0,0.0
0.251,0.646,-0.336,0.0,1.0
0.807,0.969,-0.455,0.5,0.0
0.466,0.459,-0.373,1.0,0.0
1.166,1.132,0.329,1.0,-1.0
1.228,0.278,1.898,0.5,1.0
0.393,1.923,-2.976,0.5,0.0
1.948,0.986,2.181,0.0,-1.0
0.983,0.32,-2.902,0.0,-1.0
0.2,1.481,-1.285,1.0,1.0
1.159,1.665,-3.024,0.0,1.0
1.345,0.121,-1.339,0.0,1.0
1.925,0.228,3.125,0.5,1.0
1.313,0.469,2.342,0.5,-1.0
0.961,1.566,-2.591,0.0,0.0
0.612,1.651,-2.618,0.0,0.0
0.92,0.218,1.413,0.0,1.0
1.847,0.872,-2.05,0.5,1.0
1.615,0.24,-1.655,0.5,1.0
0.462,1.697,-1.71,0.0,1.0
0.429,0.189,3.08,0.5,0.0
1.551,1.772,2.089,0.5,1.0
0.911,1.462,1.029,0.0,1.0
1.514,0.035,1.035,0.5,-1.0
1.684,1.845,0.039,0.0,0.0
0.07,1.298,-0.123,0.0,0.0
0.597,0.739,-0.336,0.5,0.0
0.727,0.318,-0.282,1.0,-1.0
1.971,1.668,-1.163,0.5,0.0
1.727,1.906,-0.874,1.0,0.0
1.251,0.419,0.124,1.0,1.0
0.711,0.445,1.818,1.0,0.0
1.774,1.232,-0.603,0.0,1.0
1.035,1.806,2.228,1.0,-1.0
1.568,1.512,-2.195,0.0,0.0
1.44,1.115,-0.313,0.5,1.0
1.884,0.23,0.465,1.0,1.0
1.337,1.873,0.643,0.5,-1.0
1.885,0.797,2.582,0.0,-1.0
1.427,0.573,-2.67,0.0,0.0
0.533,1.821,-1.454,1.0,-1.0
1.855,0.545,-0.112,1.0,1.0
1.235,1.536,-1.561,0.0,0.0
1.549,1.684,-2.051,0.0,0.0
1.426,1.485,1.072,0.5,0.0
1.51,1.409,-3.071,0.5,0.0
0.796,1.884,2.567,0.5,1.0
0.099,1.858,2.513,0.0,1.0
1.58,0.825,-1.148,0.0,0.0
0.008,0.307,1.026,1.0,1.0
1.007,0.23,0.902,0.0,1.0
1.273,1.668,0.668,0.5,1.0
0.518,0.757,1.052,0.5,0.0
0.278,0.199,-2.894,1.0,0.0
0.103,0.697,2.199,1.0,-1.0
0.71,1.707,-0.978,0.5,-1.0
1.173,1.642,1.987,0.0,1.0
1.0,1.066,-2.063,0.5,1.0
1.186,1.651,-2.689,0.5,0.0
0.083,1.723,0.437,0.0,0.0
1.693,1.172,2.258,0.5,0.0
0.637,1.338,-3.007,0.0,-1.0
1.013,1.71,1.889,0.5,-1.0
0.336,1.596,-1.706,0.0,-1.0
1.034,1.95,1.673,1.0,0.0
0.498,0.899,0.107,0.5,0.0
1.624,0.487,-2.779,0.5,1.0
0.573,0.203,-0.249,1.0,-1.0
1.967,1.097,-1.791,0.0,1.0
0.69,0.432,-0.054,1.0,0.0
0.316,1.777,1.904,1.0,-1.0
1.449,0.498,0.934,0.5,1.0
1.707,0.017,-1.347,0.0,0.0
0.548,0.469,1.208,0.5,0.0
1.729,0.054,0.474,0.0,1.0
1.927,0.284,-1.645,0.5,1.0
0.063,0.449,-2.29,0.0,0.0
1.56,0.187,2.544,0.0,-1.0
0.276,1.744,-1.523,0.5,1.0
0.366,1.729,0.114,0.0,-1.0
0.69,1.835,-1.808,0.0,0.0
0.199,0.515,-2.634,1.0,1.0
0.947,1.928,1.749,1.0,0.0
0.555,0.596,1.048,0.5,0.0
1.248,1.593,1.739,0.5,0.0
1.68,1.081,1.143,0.0,1.0
1.914,1.879,2.462,0.0,-1.0
1.264,1.899,-0.955,1.0,1.0
0.166,0.089,-2.957,1.0,-1.0
1.674,1.004,1.843,1.0,1.0
1.512,1.399,-1.538,1.0,0.0
0.408,0.896,1.973,0.5,1.0
0.261,1.138,3.036,0.5,-1.0
1.651,1.06,-0.123,0.0,-1.0
0.557,0.681,2.137,0.0,1.0
1.087,1.256,-1.386,0.0,0.0
1.458,1.27,-1.682,1.0,0.0
1.109,1.622,-1.142,0.0,0.0
