1.218,0.341
0.14,0.817
0.476,0.156
1.341,0.177
1.803,0.665
0.069,0.405
1.667,1.648
1.76,1.106
1.843,1.907
1.797,1.056
0.319,1.756
0.337,1.994
0.231,1.975
0.358,1.461
0.774,0.647
1.111,0.651
1.613,0.419
0.788,0.841
1.668,0.529
1.946,0.03
1.862,1.544
0.078,0.514
1.935,0.7
1.395,0.752
1.795,1.771
0.479,0.648
0.817,0.084
0.976,1.761
1.706,0.463
1.232,1.31
1.636,1.791
0.278,0.538
0.093,1.155
0.638,1.139
0.19,1.363
0.812,0.82
1.416,0.201
0.371,0.81
0.439,1.496
0.288,0.875
0.671,0.734
1.375,1.404
1.817,0.166
1.808,0.42
0.595,0.41
1.136,1.174
0.62,0.694
1.409,0.019
0.145,0.305
0.594,0.602
1.151,0.833
0.018,1.472
1.747,0.465
0.944,1.181
1.646,1.589
0.116,0.634
1.074,0.856
0.752,0.405
0.252,1.841
1.87,0.673
0.436,0.298
1.298,1.851
1.737,0.898
1.21,1.64
1.228,1.675
1.13,1.801
1.696,0.169
1.901,0.343
1.16,1.841
0.803,1.814
0.495,1.048
1.801,0.466
0.57,0.096
0.074,0.763
0.821,1.362
0.159,0.493
1.693,1.289
0.474,1.848
0.438,1.105
1.553,1.974
1.341,0.341
0.822,1.736
0.853,1.341
0.678,1.987
0.467,1.229
1.333,0.386
0.561,0.72
0.705,1.583
1.861,0.255
1.905,1.024
1.946,1.884
0.759,0.678
0.968,1.095
1.788,0.126
1.466,0.479
1.118,1.584
0.515,1.254
0.839,0.21
0.774,0.495
0.72,0.878
1.13,0.266
1.119,1.158
1.628,1.698
1.813,1.798
1.159,1.926
0.257,0.728
1.318,1.966
0.99,0.366
0.347,1.103
0.562,1.689
1.769,0.948
0.857,1.208
1.56,1.999
1.387,0.582
0.07,1.964
1.877,0.769
1.045,1.675
1.003,1.416
1.991,1.754
0.804,1.632
0.383,0.559
0.721,0.412
0.648,1.815
0.435,0.056
1.628,0.144
1.614,0.419
0.45,0.345
1.484,1.067
1.419,1.046
1.926,0.228
0.64,0.366
1.988,1.577
0.585,0.429
0.017,1.136
0.844,0.856
1.073,1.655
1.574,0.826
1.385,1.822
0.659,0.986
0.737,0.192
0.997,0.589
0.991,1.578
1.473,0.761
1.246,0.458
0.267,0.03
0.395,1.216
1.864,0.222
1.149,1.476
1.502,0.865
1.623,0.795
1.561,0.904
1.986,0.673
0.176,1.745
1.649,0.875
0.8,0.006
0.124,0.313
1.712,0.252
0.868,1.602
0.728,1.338
0.195,1.064
1.574,1.181
1.906,0.42
1.122,0.863
1.51,1.633
0.867,0.615
0.813,1.836
0.772,0.726
0.174,0.081
0.119,0.049
0.71,0.468
1.668,0.602
1.967,1.352
0.439,1.935
0.24,1.044
0.44,1.642
0.387,1.74
1.926,1.966
0.725,0.828
0.35,1.742
1.081,1.607
1.923,1.064
0.727,1.88
1.648,1.241
0.744,0.158
0.254,0.426
1.525,1.536
1.448,1.196
1.134,0.601
0.206,0.21
0.032,0.809
0.425,0.108
0.784,1.807
0.51,1.232
1.032,1.964
1.919,0.023
0.23,0.236
1.24,0.777
0.69,0.156
1.075,1.575
1.291,1.919
0.84,0.827
1.968,0.852
0.578,1.474
1.412,1.101
1.251,1.293
1.417,1.286
1.757,0.46
0.526,0.304
1.04,1.055
1.356,0.064
1.34,1.47
0.325,1.694
1.352,0.844
1.889,0.306
1.667,1.482
0.743,0.816
1.481,0.567
1.25,1.157
1.983,0.437
0.44,0.239
1.81,1.271
1.046,0.713
1.042,1.151
1.244,0.393
1.033,0.929
0.423,1.667
0.755,0.315
1.458,1.391
0.317,1.243
1.599,1.674
1.689,0.973
1.193,1.585
1.908,0.082
1.483,0.23
0.988,1.643
1.423,1.678
0.219,1.42
1.53,0.626
1.63,1.779
1.389,1.296
0.435,0.039
0.553,0.673
1.189,1.646
0.049,0.255
0.661,0.457
0.38,1.999
1.915,0.524
0.779,1.056
0.663,1.63
1.351,1.567
0.756,1.657
0.134,0.337
1.559,1.709
0.319,1.357
0.568,1.381
0.794,0.781
1.824,1.137
0.595,1.128
0.924,0.351
0.975,1.727
0.382,0.659
1.503,0.366
1.216,0.062
1.288,0.707
1.96,0.682
1.111,1.323
1.801,0.399
0.358,1.908
0.73,0.298
0.974,1.743
1.896,0.388
1.912,1.404
0.715,1.058
1.979,0.702
0.717,1.368
0.045,0.065
1.894,0.817
1.492,0.482
1.452,1.718
1.22,0.292
0.448,1.077
0.765,1.795
0.778,0.966
0.148,1.902
0.768,0.895
0.484,1.728
0.862,1.078
0.173,1.494
0.59,0.465
0.87,0.861
1.442,0.639
1.773,1.376
1.291,0.345
0.699,1.33
1.639,0.733
1.088,0.029
1.572,0.053
1.746,0.867
0.686,0.508
0.848,1.958
1.471,1.697
1.986,0.821
1.7,0.463
0.604,0.705
0.896,0.833
1.534,1.025
0.151,0.659
1.222,1.064
1.917,0.311
1.695,0.45
0.896,0.099
0.419,0.503
1.565,0.11
1.04,1.735
0.22,1.276
1.002,1.538
0.85,0.803
1.139,1.905
0.666,1.135
1.253,0.877
0.709,0.991
1.22,1.273
1.583,1.342
1.124,1.644
0.186,1.102
0.382,1.063
0.215,1.85
0.133,1.325
0.148,0.345
0.178,0.72
1.631,1.941
0.108,0.244
1.041,0.663
1.086,1.076
0.955,0.713
0.241,0.848
0.18,0.839
1.221,1.951
0.957,0.37
1.885,1.495
0.9,1.994
0.373,0.828
1.981,1.828
1.915,0.553
0.197,1.907
1.837,1.998
1.205,0.842
1.576,0.358
0.036,0.895
0.259,0.224
1.845,0.416
0.804,0.255
1.547,1.954
0.067,0.906
1.027,1.135
1.072,1.137
0.38,1.857
0.372,0.794
0.602,1.577
0.908,0.943
0.008,1.397
0.446,1.308
0.62,0.965
1.452,1.336
1.404,1.161
0.674,0.947
0.158,0.805
1.796,1.178
0.743,1.423
1.442,1.588
0.949,0.907
0.13,0.471
0.193,0.126
0.97,0.334
1.51,1.089
0.31,0.648
0.146,0.662
1.384,1.593
1.975,0.729
0.145,0.37
0.168,0.868
1.257,1.783
1.832,1.551
0.226,1.994
0.623,0.747
0.676,0.399
1.98,1.416
1.115,0.108
1.935,0.718
1.034,0.682
0.147,1.529
0.519,1.517
0.863,0.653
1.922,1.322
0.974,1.965
0.678,0.979
0.413,1.92
0.574,0.991
1.811,0.215
0.067,0.428
1.493,0.98
0.04,1.641
1.394,0.843
1.203,1.3
1.157,1.66
1.407,0.509
0.75,1.655
1.157,0.93
1.125,0.283
1.174,0.815
0.493,1.529
0.846,0.448
1.728,0.352
0.771,1.489
1.064,0.73
1.569,0.0
0.904,1.452
1.693,0.866
0.371,0.147
0.602,1.013
0.32,1.703
0.009,1.685
1.431,1.715
1.028,1.071
0.456,0.982
0.29,0.992
1.455,1.116
0.819,0.405
0.537,0.216
1.801,1.429
1.451,1.937
0.326,1.347
0.593,0.205
1.92,1.652
0.182,1.433
0.186,0.784
1.625,0.68
0.459,1.173
1.4,1.268
0.043,0.319
0.439,0.002
0.424,1.362
0.941,0.708
1.934,0.552
0.005,1.392
0.665,0.546
1.778,1.428
1.794,1.421
1.123,1.073
1.732,0.704
1.847,1.166
1.329,1.253
1.716,1.253
1.926,0.317
0.85,0.78
1.491,0.554
0.686,0.963
1.884,1.677
1.371,0.132
0.682,1.858
0.075,1.859
0.244,0.979
1.527,0.362
0.367,1.018
1.416,1.792
0.524,0.775
1.459,1.012
0.948,1.449
0.45,1.326
0.048,0.03
1.261,1.187
0.594,0.494
0.305,1.625
1.298,0.22
0.571,0.969
0.825,1.64
1.973,0.624
0.749,0.972
1.741,1.111
0.997,0.326
0.962,0.289
0.841,0.911
1.756,1.569
0.122,1.964
1.403,1.661
0.56,0.17
1.206,0.883
1.008,0.659
0.273,1.833
0.885,0.192
1.612,0.175
0.017,0.818
1.213,0.456
0.499,0.458
0.715,1.24
0.313,0.923
0.857,0.04
1.126,0.268
0.096,0.644
1.532,0.372
1.644,1.698
0.791,0.72
0.861,0.985
1.83,1.48
0.305,1.202
0.779,1.295
1.184,0.385
0.5,0.863
0.617,1.398
0.417,0.658
0.153,0.82
0.031,1.289
0.889,1.76
0.265,0.349
0.64,1.674
0.467,1.265
1.38,1.315
1.127,0.237
0.123,0.864
1.953,0.236
0.729,0.61
1.052,1.888
1.338,0.862
0.754,0.379
1.841,0.249
1.36,1.222
1.202,0.682
1.39,1.936
1.156,0.65
1.75,0.67
0.629,0.81
1.965,1.149
0.406,1.476
0.055,1.711
1.044,1.447
1.305,0.547
0.507,0.519
0.321,1.976
1.21,0.49
1.042,1.649
0.887,0.942
1.88,1.942
0.727,1.465
1.614,1.399
0.829,1.21
1.098,0.95
1.596,0.708
1.837,1.078
0.488,0.874
0.757,1.675
1.187,1.61
0.621,1.178
1.744,0.471
1.194,0.207
1.575,1.601
1.117,1.425
1.924,0.738
1.428,0.036
1.887,0.233
0.192,0.832
0.159,1.445
0.703,0.905
1.845,0.504
1.705,1.993
1.275,1.545
1.139,1.443
1.77,1.051
0.983,1.682
1.803,0.111
1.313,0.519
1.561,0.267
1.647,1.008
0.985,1.959
0.909,1.733
1.383,0.968
1.816,0.112
0.388,1.954
1.226,0.788
0.796,0.407
0.308,0.297
1.272,1.485
1.789,1.8
1.542,0.644
1.586,0.652
0.087,1.78
1.579,0.991
0.379,0.671
1.511,0.872
0.868,0.318
1.751,0.902
0.278,0.432
1.698,1.779
1.026,1.362
1.151,1.716
1.344,0.861
0.886,1.482
0.564,0.67
1.117,1.033
1.884,1.1
1.788,0.492
0.765,0.652
1.831,0.403
0.607,1.559
0.277,0.47
1.003,0.643
1.043,1.463
0.453,1.068
1.734,1.303
1.743,0.573
0.659,1.251
0.546,0.008
1.68,0.789
0.787,1.18
1.952,0.257
0.632,1.088
1.051,0.555
0.614,1.536
1.413,0.932
0.748,0.668
0.409,0.822
0.135,1.319
1.024,0.812
0.597,0.321
0.502,1.724
0.626,1.465
1.575,0.882
1.04,0.355
1.921,1.353
1.133,0.533
1.976,0.717
0.211,1.707
1.767,0.669
0.543,1.226
0.067,0.839
1.755,1.958
1.768,1.172
1.57,0.99
1.547,0.084
1.85,0.363
0.349,1.652
0.23,0.574
1.203,1.907
1.921,1.135
0.115,0.661
1.37,0.011
0.123,0.683
0.172,1.589
0.647,1.879
1.316,0.584
0.779,1.599
1.358,1.785
1.407,0.18
0.33,0.356
0.098,0.231
1.142,0.369
0.484,1.945
0.285,1.995
0.359,1.229
1.59,1.961
1.894,0.87
0.504,0.728
1.552,0.705
0.206,1.381
1.91,1.005
0.758,0.68
0.816,1.612
0.299,1.036
1.585,0.298
1.36,1.563
1.47,1.002
1.977,0.861
1.794,0.329
0.566,1.968
1.948,0.605
0.975,1.917
0.296,1.371
0.774,1.225
0.296,0.523
0.588,1.102
1.638,1.708
1.061,0.117
1.513,1.785
0.457,0.436
1.998,1.633
0.162,1.291
1.717,1.833
1.333,1.386
0.976,1.162
1.948,0.669
0.679,1.302
1.25,1.377
1.491,0.976
0.249,1.968
0.998,1.773
0.626,1.201
1.695,0.547
0.747,1.194
1.394,1.962
0.425,0.281
0.776,0.562
1.47,1.318
1.1,1.246
0.153,1.124
1.773,0.571
1.806,1.438
0.787,0.481
1.445,1.972
0.041,1.839
0.043,0.602
0.495,1.271
0.545,1.019
1.908,0.973
0.742,0.189
0.074,1.516
0.549,0.42
0.586,1.122
1.4,1.942
1.81,1.398
0.874,1.455
1.623,1.279
1.048,1.957
0.625,0.249
1.56,1.721
0.212,0.154
0.862,1.454
0.361,1.978
0.571,0.802
0.16,0.93
0.689,0.964
1.189,1.958
0.806,0.956
0.987,0.155
0.016,0.777
0.241,0.619
0.314,1.366
0.587,1.283
0.358,1.548
0.121,1.765
0.445,1.296
1.776,0.055
0.054,0.874
0.044,0.121
1.608,1.832
0.884,1.182
1.302,1.159
1.006,0.393
1.174,0.031
0.499,1.074
0.83,0.259
1.816,0.943
1.075,1.83
1.724,0.067
1.9,1.948
0.118,1.97
1.765,1.13
1.853,0.342
1.559,0.98
1.487,0.81
0.045,0.609
1.927,1.201
1.974,0.581
0.06,1.227
0.278,1.194
1.162,0.884
1.883,1.715
0.841,1.044
1.607,0.849
1.652,0.045
0.656,0.25
1.374,0.923
1.776,1.661
0.844,1.331
0.094,1.76
0.012,0.144
0.569,1.087
0.734,0.359
1.01,0.126
1.817,0.649
0.411,1.916
1.777,1.745
1.033,0.092
0.001,0.295
1.749,0.945
0.445,0.05
1.995,0.541
0.613,0.511
0.946,0.287
0.57,1.572
0.116,1.043
1.869,1.577
1.243,0.752
0.268,0.751
1.519,0.279
0.383,0.951
0.412,0.267
0.185,1.391
0.284,0.027
0.311,0.229
1.106,1.765
0.059,1.232
0.037,0.623
1.948,1.246
0.033,1.49
1.697,0.568
0.787,0.833
0.577,1.236
0.727,1.882
0.395,0.409
1.513,0.956
0.396,1.319
1.17,0.365
0.261,0.333
0.261,0.087
0.27,0.076
0.283,1.105
0.207,1.128
1.99,1.54
1.205,1.706
1.244,1.957
1.282,0.785
0.323,1.611
0.937,1.986
0.589,0.085
1.94,0.559
0.689,0.509
1.737,1.23
1.188,0.361
1.55,1.123
0.76,0.47
0.916,1.49
1.194,1.057
1.359,0.372
1.623,0.929
1.021,1.694
1.135,0.105
0.124,1.411
1.751,0.636
1.994,1.447
1.892,0.792
1.909,1.065
1.957,1.245
0.878,1.212
0.498,0.991
1.823,1.593
1.297,0.425
1.024,1.76
1.135,0.41
1.413,0.95
1.636,1.387
0.916,1.88
1.605,0.754
0.999,0.419
1.363,1.866
1.568,1.457
0.528,0.108
1.286,0.619
0.24,0.182
0.998,0.918
1.499,1.341
1.158,1.179
1.419,0.088
1.414,0.963
0.621,1.915
1.119,1.449
1.976,0.015
1.936,1.523
0.029,1.346
0.004,1.799
1.255,0.161
0.314,0.418
1.374,1.67
0.933,0.023
0.075,0.013
1.556,0.164
0.454,1.008
0.267,0.337
1.529,1.57
0.399,0.749
0.21,1.494
1.22,1.765
1.433,1.214
0.498,1.839
1.643,1.246
0.069,0.104
0.543,0.7
1.84,1.43
0.921,1.325
1.534,0.314
1.259,1.962
1.687,1.089
0.117,0.641
0.428,0.115
0.915,0.755
0.053,1.976
0.066,1.95
1.926,1.591
0.84,1.686
0.599,0.213
1.86,0.045
0.992,1.236
0.119,0.997
0.078,0.526
0.644,1.71
1.732,1.933
0.42,1.911
1.872,0.355
1.34,0.869
1.861,1.339
1.681,0.675
0.108,0.631
1.586,1.563
1.912,0.902
0.705,1.739
0.764,0.235
1.85,0.221
1.379,0.243
0.941,0.283
1.09,1.407
1.744,1.23
1.571,1.414
0.972,0.417
1.162,0.216
1.581,1.419
0.293,1.527
1.827,1.499
1.738,1.965
1.504,0.676
0.115,1.145
1.372,1.955
0.531,0.307
1.087,0.512
1.379,0.542
0.057,0.601
0.028,0.249
0.446,0.513
1.348,1.81
0.24,1.97
1.333,1.027
1.662,0.951
0.254,0.341
1.334,1.464
1.106,0.652
0.778,1.316
0.279,0.115
1.038,1.049
0.791,0.741
0.902,1.41
1.455,0.528
1.902,0.314
0.021,1.158
1.272,0.312
0.86,0.103
0.505,0.55
1.088,1.585
0.107,1.847
0.125,1.427
0.068,1.275
1.64,1.014
0.422,1.746
1.612,1.189
1.796,1.881
1.705,0.903
1.031,0.168
1.329,1.646
0.692,0.524
0.407,0.192
0.968,1.659
1.523,0.988
0.296,1.421
0.156,1.177
0.354,0.364
0.244,1.847
1.768,0.824
1.555,0.522
1.766,1.474
1.188,0.218
0.702,0.535
1.161,0.839
1.014,1.389
1.872,0.479
0.512,1.789
0.997,1.347
1.704,1.591
1.188,1.494
1.579,1.137
1.109,1.362
1.965,0.366
1.048,1.322
1.483,1.585
0.113,0.155
0.731,0.079
1.347,1.169
0.11,1.495
0.604,1.483
0.916,0.925
1.504,1.899
1.17,0.622
1.981,0.942
1.92,1.5
0.296,1.151
0.61,1.67
1.609,1.096
0.591,1.983
1.611,0.013
1.22,1.836
1.822,0.203
0.247,0.508
1.02,1.369
1.285,1.969
0.331,0.451
0.582,1.831
0.547,0.875
1.484,0.066
0.31,1.327
0.028,1.474
1.655,1.875
0.566,1.757
1.506,0.788
0.543,1.154
1.284,1.876
1.989,0.45
1.653,1.103
0.035,1.215
1.863,1.449
1.887,1.628
0.375,1.4
0.046,1.193
0.046,1.452
0.133,0.347
1.161,0.595
0.473,0.432
1.658,0.594
0.716,1.934
0.786,1.004
1.57,1.795
1.115,0.487
0.542,0.224
0.435,0.629
0.978,1.063
0.784,0.181
0.812,0.556
0.393,0.722
0.958,1.256
1.445,1.932
1.665,0.193
1.845,0.273
1.461,1.073
0.319,1.006
0.522,0.813
0.791,1.906
0.07,1.14
0.363,1.0
0.643,1.61
1.723,0.852
0.371,0.382
1.032,0.469
1.809,1.733
1.454,0.855
0.469,0.042
0.227,1.917
1.719,1.124
0.749,0.848
1.359,0.398
0.342,1.628
1.758,1.016
1.913,0.622
1.236,1.137
0.44,0.579
1.124,1.333
1.574,0.551
1.317,0.361
0.301,1.046
1.839,0.108
0.118,1.06
0.365,0.494
0.594,0.614
1.268,0.935
1.204,1.444
0.741,1.948
0.655,1.935
0.263,1.896
1.137,1.39
0.422,0.437
1.023,1.3
1.369,0.541
0.915,0.668
0.98,1.124
0.156,0.594
0.107,0.008
1.617,0.85
1.057,1.078
1.974,0.547
1.907,0.067
1.728,1.492
1.369,1.988
1.369,0.975
1.929,0.802
1.424,1.139
1.485,1.233
1.588,1.586
1.487,1.053
0.044,0.292
0.98,1.482
0.937,0.54
1.611,1.656
0.53,1.653
1.156,1.487
0.615,1.463
0.373,0.808
0.135,1.032
1.745,1.867
0.915,0.11
1.356,0.864
1.927,0.228
1.606,1.497
1.097,0.158
1.481,1.852
0.732,0.996
1.931,1.523
0.156,0.793
0.85,0.913
1.182,1.319
0.921,0.728
0.737,1.276
1.468,0.714
1.504,1.373
1.885,0.678
1.005,0.067
0.613,1.405
1.59,1.79
0.51,1.072
0.218,0.05
1.74,1.874
1.264,1.343
0.853,1.855
0.202,0.882
0.462,0.003
0.353,0.946
1.757,1.905
0.179,1.923
1.588,0.969
0.44,0.483
1.449,1.048
0.365,0.571
1.549,0.853
0.512,1.369
0.757,1.334
0.943,0.368
1.618,0.761
0.768,1.463
1.398,1.299
0.406,1.128
0.411,1.167
0.378,1.039
1.0,1.819
0.53,0.573
0.262,1.794
0.873,0.942
1.803,1.007
0.723,1.263
1.77,1.984
0.102,0.759
0.314,0.235
1.63,1.703
1.599,1.411
1.277,0.338
1.411,0.327
0.001,0.746
0.094,1.27
0.027,1.105
1.982,0.383
0.98,1.011
0.337,1.251
1.729,1.152
0.639,1.288
1.447,1.939
1.535,0.227
0.244,0.084
0.769,1.048
0.04,1.954
0.086,0.586
0.143,0.661
1.925,1.15
1.587,0.984
0.017,1.261
1.166,1.626
1.942,0.848
1.269,1.212
0.399,0.544
0.955,1.627
0.308,1.382
1.814,1.904
0.861,0.938
1.277,1.439
1.439,1.901
1.893,1.729
1.115,1.893
0.098,1.169
0.996,1.976
1.548,1.528
1.675,0.361
0.788,0.002
1.529,1.172
0.267,1.861
1.489,0.235
0.975,1.562
0.183,0.692
1.01,0.61
1.398,0.098
1.522,1.246
1.654,1.906
1.587,0.355
1.809,1.211
0.48,1.416
0.788,0.928
1.446,1.21
1.595,1.27
0.688,0.704
1.424,1.88
0.93,1.953
0.913,1.77
1.922,1.578
0.335,1.201
1.352,1.896
0.347,0.75
1.364,1.072
0.36,0.419
1.35,1.407
0.824,0.758
1.401,1.039
0.37,0.613
1.022,0.746
1.643,0.2
1.664,0.282
1.563,1.121
0.712,1.932
0.066,0.882
0.368,0.88
1.455,0.578
0.183,0.319
0.39,1.961
1.94,1.142
0.765,1.812
1.854,0.74
1.39,1.18
0.937,0.054
0.856,0.838
1.95,1.427
0.693,1.448
1.635,1.584
0.957,0.597
0.198,1.483
0.299,1.872
1.035,1.691
0.069,1.134
1.543,0.109
1.907,0.175
1.81,0.583
0.558,1.237
0.597,1.472
0.065,0.807
1.374,0.637
0.14,0.279
0.722,1.018
1.663,1.068
0.768,0.463
1.885,1.945
1.111,1.389
1.943,0.853
0.408,0.686
0.426,1.923
0.014,1.329
0.512,1.816
0.001,0.571
0.506,0.843
1.666,0.741
0.274,0.956
0.954,0.029
1.355,0.034
0.805,0.415
0.95,1.0
0.624,1.582
0.123,1.896
1.604,0.842
0.31,0.151
0.047,0.942
0.691,1.65
1.814,1.763
0.425,1.4
0.433,1.003
0.143,0.508
1.315,1.045
0.439,0.712
0.2,1.391
0.399,1.874
0.155,0.174
1.414,0.172
1.569,1.295
1.093,1.323
0.721,0.13
0.505,0.765
0.047,0.852
0.494,0.233
1.24,0.807
1.705,1.663
1.594,1.763
1.704,0.326
1.224,1.78
0.886,0.004
0.161,0.911
0.925,0.734
0.952,1.887
1.773,0.994
1.645,1.794
0.908,1.509
1.872,0.616
0.169,1.805
0.536,1.448
0.144,0.261
0.67,1.272
0.605,0.876
1.551,1.463
0.38,0.832
1.473,1.807
0.09,0.799
1.841,0.672
0.432,0.457
0.184,1.478
1.279,0.191
1.177,0.322
1.052,1.027
0.242,1.942
1.847,0.496
0.982,1.996
1.834,0.733
0.277,0.068
1.744,1.349
1.384,0.927
0.742,0.034
0.657,0.339
1.362,0.047
0.364,0.947
1.835,1.539
1.157,1.484
0.268,1.668
0.882,0.991
0.676,0.119
1.097,1.365
0.176,1.752
1.277,0.347
1.75,1.428
1.24,0.279
1.69,1.24
1.547,1.466
0.253,1.885
0.909,0.822
0.949,1.599
0.962,0.541
0.391,0.431
0.013,1.373
1.15,0.234
0.938,1.468
0.714,0.047
1.191,0.543
0.262,1.565
1.428,1.623
1.723,0.629
1.666,1.226
1.372,1.456
0.583,0.505
1.904,1.108
1.159,0.051
0.765,0.24
1.376,0.45
1.268,1.76
0.519,1.437
1.744,1.312
0.617,1.033
1.96,0.645
1.956,1.406
0.333,1.746
1.876,0.538
1.663,0.013
1.585,1.093
1.057,0.324
0.444,0.939
0.497,1.781
1.028,1.208
1.014,1.177
1.857,1.062
1.923,0.489
0.124,1.239
1.747,1.152
1.077,0.355
0.108,1.13
1.915,1.658
0.802,1.469
1.074,1.551
0.35,1.558
1.519,1.776
0.061,1.464
1.435,1.443
0.511,1.412
1.052,0.496
0.95,0.053
0.93,1.111
0.45,0.743
0.527,1.387
1.756,0.489
1.531,1.882
0.751,1.503
0.163,1.627
0.837,1.712
1.088,1.552
1.343,1.294
1.205,0.403
0.764,0.214
1.701,1.464
1.331,1.435
1.409,1.358
1.803,0.78
0.59,1.34
0.097,1.605
1.704,1.276
0.887,0.833
0.298,0.042
0.877,1.571
1.2,0.548
0.983,1.186
1.02,0.476
0.312,1.454
1.338,1.751
1.179,1.47
0.206,0.171
0.442,0.892
1.094,0.388
0.207,0.326
0.115,0.52
0.628,1.075
1.078,0.895
0.798,0.344
0.498,0.614
0.875,1.458
0.84,0.708
0.84,1.005
1.408,0.595
0.74,1.377
0.853,1.01
1.382,0.993
1.808,1.497
0.155,1.185
0.772,1.968
0.565,0.484
1.93,1.599
1.068,1.463
0.826,1.165
0.1,1.198
0.324,1.743
1.859,0.015
0.83,0.802
0.24,1.115
1.84,0.898
0.355,0.974
1.263,1.988
0.517,0.774
1.523,0.921
0.382,0.135
1.555,1.47
1.98,1.21
1.365,1.443
0.158,1.656
0.463,0.504
0.589,0.987
1.321,1.985
0.592,1.056
0.11,0.709
1.261,1.092
1.442,1.106
1.652,0.732
0.377,1.115
0.08,0.142
0.224,1.263
1.339,0.663
1.58,0.307
1.044,0.847
1.387,1.551
0.749,0.893
1.303,1.232
0.16,0.108
1.307,1.858
0.613,0.367
1.468,1.242
1.783,0.556
1.865,0.929
0.852,0.319
1.25,1.634
1.117,1.737
0.694,0.936
0.048,1.551
1.319,0.776
1.044,1.092
1.899,0.791
0.287,1.35
0.103,1.67
1.477,1.784
0.477,0.751
1.57,0.54
0.834,1.967
0.904,1.225
1.856,0.348
0.065,0.243
1.124,1.446
1.611,0.718
1.768,1.179
0.324,1.798
0.935,1.115
1.451,1.106
0.524,0.912
1.291,1.893
1.452,1.665
1.188,0.882
0.106,0.253
0.655,1.259
1.596,0.39
1.312,0.644
0.361,1.61
1.858,0.427
0.799,0.553
0.292,0.093
1.019,0.437
1.961,1.965
1.16,1.965
0.425,1.593
1.938,1.328
0.922,1.593
0.257,0.909
0.862,1.92
0.201,0.654
0.054,0.109
1.619,0.719
0.452,0.289
1.562,0.006
1.306,1.466
0.214,1.036
1.03,0.317
1.174,0.531
1.62,0.996
1.316,0.896
1.082,0.125
1.696,0.952
1.687,0.572
1.639,0.117
1.663,0.67
0.898,0.697
1.225,1.218
1.039,1.684
0.892,0.23
0.864,0.812
1.93,0.264
0.99,1.481
1.189,1.985
1.384,1.828
1.252,0.126
1.501,0.195
1.711,0.418
0.831,0.931
0.059,0.445
0.016,1.492
1.781,0.797
1.686,1.453
1.839,1.721
1.461,1.293
0.171,1.645
1.733,1.667
0.185,1.936
1.242,1.777
1.825,0.626
1.105,1.97
1.022,1.376
0.813,0.105
0.634,1.235
0.52,0.126
0.32,0.581
0.54,0.151
0.913,1.961
0.641,1.405
1.793,0.684
0.463,0.871
1.594,0.199
0.246,1.404
1.746,1.625
1.298,0.927
0.692,1.742
0.969,1.226
1.179,0.13
0.259,0.763
0.496,1.629
1.24,1.427
1.979,1.709
0.691,1.649
1.766,1.005
1.552,1.513
1.2,0.639
0.592,1.437
1.349,0.932
0.279,0.81
0.564,0.889
1.048,0.39
1.946,1.176
0.931,1.158
0.674,1.714
1.432,1.668
0.857,1.354
1.197,1.677
1.912,1.663
0.235,1.406
1.279,0.047
0.223,0.666
0.768,1.506
1.448,0.64
1.349,0.277
1.714,1.663
0.108,0.133
1.915,0.39
0.782,1.065
0.947,0.002
0.89,1.52
1.638,1.995
1.989,1.348
0.724,1.39
0.031,1.485
1.898,0.296
1.841,1.956
0.172,1.816
1.018,0.104
1.638,1.048
0.524,0.193
0.925,1.838
0.618,0.647
0.772,0.916
1.028,1.911
0.621,0.299
1.999,0.083
1.756,1.238
0.903,0.029
1.365,1.897
1.649,0.879
1.02,0.857
0.697,0.27
1.556,1.276
0.072,1.123
0.987,1.233
1.665,1.53
0.671,1.734
0.567,1.701
0.38,0.419
0.285,1.118
1.132,1.964
1.811,0.56
0.5,1.606
0.775,1.425
0.624,0.368
0.748,0.8
0.449,1.41
0.843,0.37
1.761,0.483
1.693,0.384
1.903,1.667
0.089,0.432
1.761,0.368
0.651,1.899
1.086,1.949
1.674,0.638
0.813,0.756
1.025,0.884
1.815,1.98
1.944,0.653
0.857,1.428
1.01,0.454
1.554,1.617
0.912,1.437
0.026,0.14
0.876,0.531
1.448,0.547
1.354,0.559
1.592,0.12
0.026,1.111
1.302,1.635
1.25,0.517
0.693,1.363
0.298,0.912
0.273,0.269
0.567,0.487
0.693,1.646
1.159,0.471
0.344,0.283
1.741,0.318
1.92,0.503
1.812,0.892
1.61,1.972
0.211,1.968
0.727,0.953
1.06,0.479
1.5,1.053
2.0,0.774
1.767,0.908
0.214,0.649
0.39,1.926
1.427,1.984
0.368,0.189
1.043,0.84
0.33,1.279
1.356,0.413
0.626,0.763
1.202,1.693
0.272,1.272
0.912,0.15
1.282,1.368
1.47,1.256
1.757,1.55
0.674,1.166
1.059,1.695
1.0,1.562
0.748,1.806
1.984,1.402
0.235,1.493
0.074,1.199
1.023,1.909
1.633,0.188
0.694,1.38
1.391,0.289
0.621,1.633
0.706,1.218
1.105,1.519
1.648,1.388
1.957,0.565
1.421,1.459
1.96,0.556
1.713,0.109
0.473,1.724
1.8,0.398
0.333,1.002
0.576,0.146
0.551,0.33
0.004,1.904
0.534,1.751
0.749,1.723
0.228,1.8
1.504,0.763
0.017,0.333
